Experimental inhibitory activities against 3CLpro,,,
,,,
Sr. no. ,Molecular_SMILES,PubChem-CID,Experimental_activities (Active-1/Inactive-0)
1456,S(=O)(=O)(N1CCN(CC1)c1ccc(cc1F)C(=O)C)c1ccccc1,613437,0
1457,O1c2c(N(CC(OC)=O)C(=O)C1(C)C)cc(cc2)C(=O)NC(CC)(C)C,645448,0
1458,O(C)c1ccccc1NC(Oc1cc(OC(=O)c2ccccc2)ccc1)=O,303321,0
1459,O(C)c1cc(ccc1OC)-c1nn(nn1)CC(=O)c1c2c([nH]c1)cccc2,652921,0
1460,S(=O)(=O)(Nc1ccccc1)c1cc2c(cc1)C(=O)c1c(cccc1)C2=O,344341,0
1461,S(CC(=O)N1CCCCC1)c1oc(nn1)-c1ccc(OC)cc1OC,645460,0
1462,O(C)c1cc(NC(=O)NC2CCCCC2)c(OC)cc1NC(=O)CCC,644834,0
1463,O(C)c1cc2c(n(c(C)c2C(=O)N2CCN(CC2)C)-c2ccccc2)cc1,651155,0
1464,S(=O)(=O)(NCC1OCCC1)c1ccc(cc1)C(=O)NCc1occc1,645494,0
1465,O(CC)c1ccccc1NC(=O)N1CCC(CC1)c1[nH]c2c(n1)cccc2,648346,0
1466,S(=O)(=O)(N1C2CC(NC(=O)C3CC3)CC1CC2)c1ccc(OC)cc1,647245,0
1467,S(CC(=O)Nc1cc2c(cc1)cccc2)CC(=O)NCc1ccccc1,588601,0
1468,O=C1C2(CN(CC1(CN(C2)C(=O)CCC)CCC)C(=O)CCC)CCC,647247,0
1469,Clc1c(nsc1Cl)C(OC(C(=O)NCc1sccc1)C)=O,647824,0
1470,S(CC1=CC(=O)Nc2c1cccc2)c1oc(nn1)COc1ccccc1,645403,0
1471,O1CCN(CC1)C(=O)C1C(C(C(O)=O)C1c1ccccc1)c1ccccc1,650620,0
1472,S(CC(=O)N1CCCC1)c1nc2N(C)C(=O)N(C)C(=O)c2n1C(C)C,644903,0
1473,n1nnn(C(C)(C)C)c1C(N1CC2N(CCC2)CC1)c1cc(ccc1)C#N,648441,0
1474,s1cc(nc1N1CCN(CC1)Cc1ccccc1)-c1cc(OC)ccc1,653037,0
1475,OC1=C(C(=O)C)C(N(C1=O)c1ccc(cc1)C(OCC)=O)c1ncccc1,649010,0
1476,O=C1N(C)C(=O)N(C)C(=O)C1(CCc1ncccc1)CCc1ncccc1,644961,0
1477,S(=O)(=O)(NC(CC)C)c1ccc(OCC(=O)NCc2occc2)cc1,648968,0
1478,S(CC(=O)N1CCc2c1cccc2)c1oc(nn1)CNc1ccccc1,644889,0
1479,S(=O)(=O)(N1CCCC1)c1cc(ccc1OC)C(=O)NC1CCCCC1,645435,0
1480,s1c2N=C(SCC(=O)Nc3scc(n3)C)NC(=O)c2c(C)c1C,650604,0
1481,Clc1cc(N2C(=O)C(Sc3ccccc3N)CC2=O)ccc1Cl,295591,0
1482,FC(F)(F)c1cc([N+](=O)[O-])c(N(NC2OC(=O)c3c2cccc3)C)cc1,342633,0
1483,S(Cc1ccccc1C(F)(F)F)c1oc(nn1)CNS(=O)(=O)C,650690,0
1484,S1C(NC(=O)C(C#N)=C1Nc1cc(ccc1)C)c1cc(OC)c(O)cc1,330500,0
1485,S(CC(=O)c1ccc(cc1)C)c1oc(nn1)CNc1ccc(cc1C)C,647237,0
1486,Clc1cc(ccc1Cl)-c1n2c(CCC2)c(C(OC)=O)c1C(OC)=O,320363,0
1487,Fc1ccc(cc1)C(n1nnc(c1)C(=O)NCc1cc2OCOc2cc1)C,645428,0
1488,s1c2cc(n(c2cc1)CC(=O)c1ccccc1)C(=O)NCC1OCCC1,648328,0
1489,S(CC(=O)NCc1ccccc1)c1nnc(n1C)COc1ccccc1,645439,0
1490,S(CC(=O)Nc1nonc1C)c1nc2cc(ccc2c2c1CCCC2)C,644957,0
1491,OC(=O)C(O)=O.O=C(N1CCN(CC1)C1CCCC1)CCC1CCCC1,645474,0
1492,o1nc(N)c(n1)-n1nnc(C(OCC)=O)c1CN1CCc2c(C1)cccc2,651174,0
1493,S(=O)(=O)(N1CCC(CC1)C(OCC)=O)c1ccc(cc1)C(OCC)=O,651852,0
1494,S(CC(=O)Nc1cc(ccc1OC)C)c1nnnn1Cc1ccccc1,644948,0
1495,Clc1sc(cc1)C1C2C(=CCN(C2)CC)C(C#N)(C#N)C(N)=C1C#N,646132,0
1496,Brc1cc2OCOc2cc1C(=O)Nc1c2c(ccc1)cccc2,325108,0
1497,Brc1ccc(NC(=O)N2CCC(NC(=O)COC)CC2)cc1,651185,0
1498,Clc1cc(ccc1Cl)C(=O)NC(C)c1ccc(cc1)-c1ccccc1,305114,0
1499,Fc1cc(N(C(=O)c2occc2)CC(=O)NCc2ccc(F)cc2)ccc1,648900,0
1500,o1c(ccc1COC(=O)CCC1=Nc2c(NC1=O)cccc2)C(OCC)=O,646612,0
1501,O1c2n[nH]c(c2C(C(C#N)=C1N)c1cccc(OC)c1OC)CC(OC)=O,648899,0
1502,FC(F)(F)c1cc(N2CCN(CC2)Cc2nnnn2CCOC)ccc1,646624,0
1503,O1c2c(C=C(C(=O)N3CCN(CC3)C(OCC)=O)C1=O)cccc2CC=C,648963,0
1504,s1cccc1C1NC(C2C1C(=O)N(C)C2=O)(C(OC)=O)c1ccccc1,646138,0
1505,Fc1ccccc1C(=O)NCCNc1ccc([N+](=O)[O-])cc1C(F)(F)F,587760,0
1506,FC(F)(F)C1n2nc(cc2NC(C1)c1cc(OC)c(OC)cc1)C(O)=O,645544,0
1507,S(=O)(=O)(CCc1nc2c(n1CC(OC)=O)cccc2)c1ccc(cc1)C,645527,0
1508,S(CC#N)c1nnc(n1-c1ccccc1)COc1c2c(ccc1)cccc2,649440,0
1509,S(=O)(=O)(N1CCN(CC1)C=1n2ncnc2N=C(C=1)C)Cc1ccccc1,646022,0
1510,S(CCc1ccccc1)c1nc2N(C)C(=O)NC(=O)c2n1CCC(C)C,648386,0
1511,Clc1ccccc1Cn1nnc2c1nc(nc2NCC(OC)=O)C1CC1,651811,0
1512,Clc1c(C(=O)N2CCOCC2)c(C(O)=O)c(Cl)c(Cl)c1Cl,648309,0
1513,Brc1cc2c(NC(=O)C(OC(=O)C)N=C2c2ccccc2)cc1,627336,0
1514,O1c2n(nc(c2C(C(C#N)=C1N)c1ccc([N+](=O)[O-])cc1)C)-c1ccccc1,326813,0
1515,o1nc(-c2ccccc2)c(C(=O)N2C3N(CCC2)C(=O)c2c3cccc2)c1C,330502,0
1516,S(CC(=O)Nc1noc(c1)C)c1nnc(n1C)COc1cc(ccc1)C,646642,0
1517,s1c2N=C(NC(=O)c2c(C)c1C)CN(C(=O)C1CC1)Cc1sccc1,652332,0
1518,OC(=O)C(O)=O.O=C(N1CCN(CC1)C1C2CC(C1)CC2)c1ccccc1,644868,0
1519,S(=O)(=O)(NCC1OCCC1)c1ccc(cc1)C(=O)Nc1ccc(cc1)C,647839,0
1520,S(=O)(=O)(N1CCN(CC1)C(=O)c1cc(OC)ccc1)Cc1ccccc1,648311,0
1521,Fc1ccccc1C(N1CCC(CC1)C(=O)N)c1nnnn1C(CC)(C)C,646599,0
1522,S(CC(=O)Nc1cc(NC(=O)CC)ccc1)c1nnnn1C1CCCC1,645548,0
1523,S(=O)(=O)(N1CCCC1)c1cc(S(=O)(=O)NCC2OCCC2)ccc1,647232,0
1524,S(CC(=O)NC1CCCC1)c1nnc(n1CC)COc1ccccc1C,652319,0
1525,S(CC(=O)NCCc1ccccc1)c1nnc(n1C)CN1CCOCC1,649548,0
1526,O(Cc1ccccc1)c1ccc(cc1)C1n2ncnc2NC(C)=C1C(OC)=O,651218,0
1527,S(=O)(=O)(N(CC(=O)NCc1cc2OCOc2cc1)c1ccc(cc1)C)C,644904,0
1528,o1c(ccc1C)C1C2=C(NC(C)=C1C(=O)Nc1ccccc1C)CCCC2=O,651809,0
1529,O=C1NC(=O)N(c2nc(n(c12)CCCCCC)N1CCC(CC1)C(=O)N)C,646052,0
1530,S(CC(=O)NCC(OCC)=O)c1nc2cccnc2n1C1CCCCC1,645427,0
1531,S(CC(=O)NC1CCCC1)c1nnc(n1CC1OCCC1)-c1occc1,649524,0
1532,Clc1ccc(OCCNC(=O)C2CC(=O)N(C2)c2ccc(F)cc2)cc1,580158,0
1533,Clc1cc(N2CCN(CC2)C(C(C)C)c2nnnn2C(C)(C)C)ccc1,646653,0
1534,Brc1ccc(N2CC(CC2=O)C(=O)Nc2cc(F)ccc2)cc1,647254,0
1535,s1cccc1C(=O)N1CCN(CC1)Cc1ccncc1.OC(=O)C(O)=O,653017,0
1536,o1cnc(C(=O)Nc2ccccc2N2CCCCC2)c1-c1ccc(OC)cc1,651827,0
1537,Clc1ccc(cc1)C1C(C(OCC)=O)=C(N(C)C(C)=C1C(OCC)=O)C,325406,0
1538,O1CCN(CC1)c1ccc(cc1)-c1nn(nn1)CC(=O)Nc1ccccc1C,652930,0
1539,S(CC(=O)NCc1occc1)c1nc2cccnc2n1Cc1ccccc1,646123,0
1540,S(CC(=O)c1ccc(cc1)C)c1nnc(n1C)Cn1nnc2c1cccc2,644912,0
1541,Clc1ccccc1CSc1oc(nn1)CSc1nc(cc(n1)C)C,652398,0
1542,S(=O)(=O)(C(F)F)c1ccc(cc1)-c1oc(nn1)-c1ccc(N(C)C)cc1,647857,0
1543,O(C)c1cc(OC)ccc1C(=O)NN1C(=Nc2c(cccc2)C1=O)C1CCC1,651248,0
1544,O(C)c1ccccc1N1CCN(CC1)C(=O)Cn1nc(nn1)-c1ccncc1,644921,0
1545,S(=O)(=O)(Nc1cc2ncn(c2cc1)-c1ccccc1OC)c1ccccc1,650152,0
1546,S(=O)(=O)(N1CCC(CC1)C(OCC)=O)c1cc(C)c(-n2nnnc2)cc1,652374,0
1547,OC(=O)C(O)=O.O=C(N(CCCC)C)C1CCN(CC1)Cc1ncccc1,647775,0
1548,S(CC(=O)N1CCCC1)c1nnc(n1Cc1ccccc1)-c1ncccc1,646019,0
1549,s1c(nnc1NC(=O)CS(=O)(=O)Cc1ccccc1)C1CCCCC1,647806,0
1550,O1CC(=Cc2c1cccc2)C(N1CCCCC1)c1nnnn1C1CCCCC1,646100,0
1551,Clc1ccccc1NCc1nnc(SCCN2CCCCC2)n1CC,644892,0
1552,s1c(ccc1[N+](=O)[O-])C1C(C(OCC)=O)=C(NC(C)=C1C(OCC)=O)C,330513,0
1553,Fc1cc(ccc1)C1(NC(=O)C)CCN(CC1)C(=O)Nc1ccc(cc1)C#N,646617,0
1554,S(CC(=O)N1CCOCC1)c1oc(c(n1)-c1ccccc1)-c1ccccc1,324119,0
1555,S(CC(=O)N)c1nnc(n1CCCC)-c1cc(OC)c(OC)c(OC)c1,652334,0
1556,s1c(nnc1NC(=O)C1CCCN(S(=O)(=O)Cc2ccccc2)C1)C,644962,0
1557,O(CC)c1ccc(cc1)C(=O)C1CCN(CC1)C(=O)c1ccccc1C(O)=O,646047,0
1558,O(CN(C(=O)Cn1c2c(nc1CO)cccc2)c1c(cccc1CC)CC)C,645478,0
1559,S(Cc1oc(SCC(=O)N2CCOCC2)nn1)c1nc(cc(n1)C)C,650087,0
1560,S(CCN1CCOCC1)c1nc2N(C)C(=O)NC(=O)c2n1CCCCC,646106,0
1561,Brc1ccccc1NC(=O)c1nc2n(n1)C(=CC(=N2)C)C(F)F,645413,0
1562,FC(F)(C(F)(F)C(=O)NCCCCO)C(F)(F)C(=O)NCCCCO,648321,0
1563,Fc1ccccc1C(=O)Nc1cc(ccc1)-c1nn(nn1)CC(=O)NC(C)C,646056,0
1564,O(C)c1ccccc1C(N1CC2N(CCC2)CC1)c1nnnn1C1CCCC1,650070,0
1565,s1c(nnc1SCC(=O)N1CCCCC1)NC(=O)Cc1sccc1,646024,0
1566,Clc1cc(C)c(OCCNS(=O)(=O)c2ccc(NC(=O)C)cc2)cc1,607667,0
1567,Fc1cccc(F)c1C(=O)N1CC(CCC1)c1onc(n1)-c1ccc(cc1)C,644946,0
1568,S1C(CC(=O)N(Cc2cc3OCOc3cc2)C1=Nc1ccccc1)C(=O)N,652368,0
1569,S(CC(=O)Nc1cc2OCCOc2cc1)c1nnnn1Cc1ccccc1,646674,0
1570,O1CCN(CC1)Cc1nc2N(C)C(=O)N(C)C(=O)c2n1CCc1ccccc1,647188,0
1571,s1c2cc(n(c2cc1)C)C(OC(C(=O)NC1CCCC1)c1ccncc1)=O,650026,0
1572,O=C(NC1CC2N(C(C1)CCC2)C(=O)NC1CCCCC1)c1ccc(cc1)C,648398,0
1573,s1cccc1CN(C(C(C)C)c1nnnn1C(C)(C)C)Cc1ccccc1,648935,0
1574,o1nc(-c2nc3c(n2N(C(=O)CC)C(=O)CC)cccc3)c(n1)NC(=O)CC,627093,0
1575,Fc1ccc(cc1)C(=O)N(CC1=Cc2cc(OCC)ccc2NC1=O)CCO,646721,0
1576,O1c2cc(ccc2OC1)CN1CCN(CC1)C(=O)c1c(OC)cccc1OC,647808,0
1577,S(CCSc1oc(nn1)-c1cccnc1)c1oc(nn1)-c1cccnc1,645484,0
1578,s1nnc(c1)C(=O)N(C(C(=O)NC(C)(C)C)c1occc1)c1ccccc1,645434,0
1579,O1CCN(CC1)Cc1ccc(cc1)-c1nn(nn1)CC(=O)NC1CCCCC1,646619,0
1580,O=C(NCc1ccccc1)N1C2CC(NC(=O)NC3CCCCC3)CC1CC2,644943,0
1581,S(CC(=O)Nc1noc(c1)C)c1nnc(n1Cc1occc1)-c1occc1,646712,0
1582,S(CC(=O)Nc1ccccc1OC)c1nnnn1-c1cc2OCOc2cc1,650626,0
1583,O=C1NC(=O)N(c2nc(n(c12)CCCc1ccccc1)NCCCOCC)C,646650,0
1584,s1cccc1C(=O)N(CC1=Cc2c(NC1=O)cc1OCOc1c2)CCOC,652986,0
1585,s1c2cc(n(c2cc1)C)C(OC(C(=O)NCc1cc2OCOc2cc1)C)=O,645526,0
1586,S(=O)(=O)(N1CCOCC1)c1cc(S(=O)(=O)NCc2occc2)ccc1,645521,0
1587,S(CC(=O)Nc1ccccc1OCC)c1n2c(nn1)C(CC)=C(N=C2N)C,648934,0
1588,O=C(Nc1cc(NC(=O)N2CCCC(C)C2C)ccc1)N1CCCC(C)C1C,650683,0
1589,S1C(CC(=O)N(C)C1=Nc1cc(OC)ccc1)C(=O)Nc1ccc(F)cc1,646033,0
1590,Clc1cc(NC(=O)NCc2nnc(SCc3ccccc3)n2C)ccc1,644954,0
1591,Clc1n(nc(C)c1C(=O)Nc1sc(nn1)C1CCCC1)-c1ccccc1,648890,0
1592,Fc1cc(ccc1)C(=O)c1ccc(N2CCN(CC2)C(=O)c2ccccc2)cc1,620213,0
1593,S(=O)(=O)(N1CCN(CC1)c1cc(ccc1C)C)c1cc2OCCOc2cc1,648950,0
1594,S(CC(=O)N1CCCCCC1)c1nc2c(n1CC(=O)NC(C)C)cccc2,646709,0
1595,Brc1ccc(N(S(=O)(=O)C)CC(=O)N2CCCCCC2)cc1,646614,0
1596,O=C1N(N=C(c2c1cccc2)CC(=O)Nc1cc(C)c(-n2nnnc2)cc1)CC,646115,0
1597,O(C)c1cc(OC)ccc1NC(=O)C1CCN(CC1)C(=O)NC1CCCCC1,647160,0
1598,Clc1ccc(cc1NC(=O)c1cc(OC)c(OC)c(OC)c1)C(F)(F)F,310094,0
1599,Brc1cc2c(NC(=O)C2(O)CC(=O)c2cc3OCOc3cc2)cc1,304906,0
1600,Clc1cc(N=C2SC(CC(=O)N2CC)C(=O)NCC)cc(Cl)c1O,645421,0
1601,FC(F)(F)c1cc(NC(=O)NC=2C(=O)N(N(C)C=2C)c2ccccc2)ccc1,310449,0
1602,O(C)c1ccc(-n2ncc3c2N=CN(CC(OCc2ccccc2)=O)C3=O)cc1,648375,0
1603,s1c(nnc1NC(=O)C1Oc2c(OC1)cccc2)CC(=O)N1CCOCC1,645542,0
1604,S1c2cc(OC)ccc2N(c2c1cccc2)CCN(C)C.OC(=O)C(O)=O,651802,0
1605,O(C)c1c(OC)cc(cc1OC)C1N(CCN1c1ccccc1)c1ccccc1,292557,0
1606,O=C(Nc1cccc(C)c1C)Cn1nc(nn1)-c1ccc(cc1)CN1CCCC1,646042,0
1607,s1c(nnc1NC(=O)CSc1nnc(n1C)-c1ccc(OC)cc1)CC,646594,0
1608,S(CC(=O)N1CCCCC1C)c1nnc(n1CC1OCCC1)-c1occc1,645438,0
1609,S1C(CC(=O)Nc2sc3c(CCCC3)c2C#N)C(=O)N(CC)C1=NCC,644944,0
1610,Clc1cc(C)c(OCCCC(=O)N2CCN(CC2)C(=O)c2occc2)cc1,645538,0
1611,O(CC(=O)N)c1ccc(cc1OC)C1NC(=O)NC(C)=C1C(OC(C)(C)C)=O,651246,0
1612,O=C1NC(=O)N(c2nc(n(c12)CC(OCCCCC)=O)N1CCCCCC1)C,644896,0
1613,Clc1c2n(nc1CO)C(CC(N2)c1cc(OC)c(OC)cc1)C(F)(F)F,646591,0
1614,s1c2c(nc1NC(=O)CP(=O)(c1ccccc1)c1ccccc1)cccc2,608570,0
1615,FC(F)(F)c1cc(ccc1)CNC(=O)C1CCCN(C1)c1nc(cc(n1)C)C,648377,0
1616,Fc1ccc(cc1)CN(CC=1c2n(nnn2)-c2c(C=1)cccc2C)C(=O)N(C)C,647194,0
1617,S(CC(=O)Nc1noc(c1)C)c1nc2N(C)C(=O)N(C)C(=O)c2n1C(C)C,644952,0
1618,O=C(Nc1ccccc1-c1ccccc1)C(=O)Nc1ccccc1-c1ccccc1,333906,0
1619,O1CCCC1CN(C(=O)c1nccnc1)CC1=Cc2c(NC1=O)c(cc(c2)C)C,647279,0
1620,S(=O)(=O)(N1CC(CCC1)C(=O)NCC(C)C)c1ccc(-n2nnnc2)cc1,648370,0
1621,O=C1Nc2c(C=C1CN(CCN(C)C)C(=O)Nc1ccccc1)cc(cc2)CC,651257,0
1622,Clc1ccccc1C(=O)Nc1nonc1-c1nc2c(n1CCC#N)cccc2,649534,0
1623,S(CC(=O)N1CCc2c(C1)cccc2)c1nnnn1-c1ccc(cc1)C(=O)C,646014,0
1624,O(CC)c1ccc(NC(=O)Cn2nc(nn2)-c2ccccc2NC(=O)CC)cc1,646108,0
1625,O1CCOc2c1cc(NC(=O)CN1CCC(CC1)C(=O)c1ccc(cc1)C)cc2,644916,0
1626,S(CC(=O)N1CCc2c1cccc2)c1nnc(n1C)COc1cc(ccc1)C,644895,0
1627,O1CCN(CC1)CCCNC(=O)C1(NC(=O)NC2CCCCC2)CCCCC1,648415,0
1628,S(CC(=O)NCc1occc1)C1=Nc2c(cccc2)C(=O)N1Cc1occc1,653002,0
1629,Fc1ccccc1C1(O)CCN(CC1)CC(=O)NCCc1c2c([nH]c1)cccc2,652914,0
1630,s1cccc1C(N(C(=O)c1oncc1)c1ccccc1)C(=O)NC1CCCC1,649560,0
1631,O=C1N(C)C(=O)N(c2nc(n(c12)CCCc1ccccc1)CN1CCCCC1)C,648436,0
1632,Clc1ccccc1-c1noc(C)c1C(=O)Nc1ccc(cc1)CN1CCCC1,647753,0
1633,FC(F)(F)C1n2nc(cc2NC(C1)c1occc1)C(=O)NC1CCCCCC1,649527,0
1634,O(C)c1ccc(N2C(=O)C(Nc3ccc(OC)cc3)=CC2(C(OCC)=O)C)cc1,293365,0
1635,S1C(CC(=O)NCC)C(=O)N(CC=C)C1=Nc1ccc(S(=O)(=O)N)cc1,646038,0
1636,S(Cc1occc1)CCNC(=O)CN(S(=O)(=O)C)c1cc(ccc1C)C,645453,0
1637,S(=O)(=O)(Nc1onc(C)c1C)c1ccc(N2C(=O)c3c(cccc3)C2=O)cc1,613860,0
1638,O(C)c1cc(ccc1O)C1N(C(=O)c2[nH]nc(c12)-c1ccccc1)c1ccccc1,650608,0
1639,Fc1cc2nc(n(c2cc1)C1CCN(CC1)C(=O)c1cc(OC)c(OC)cc1)C,644855,0
1640,O(C)c1nc(nc(OC)n1)N1CCC(CC1)C(=O)Nc1c2CCCCc2ccc1,645539,0
1641,s1cccc1Cn1nnnc1CN1CCN(CC1)c1sc2c(n1)cccc2,650572,0
1642,o1cccc1CN1C2CC(NC(=O)NC34CC5CC(C3)CC(C4)C5)CC1CCC2,647745,0
1643,O(C(=O)c1ccccc1)c1c2CC(C)=C(Cc2c(OC(=O)c2ccccc2)cc1)C,311976,0
1644,s1c2CC(CCc2c(C(OCC)=O)c1NC(=O)Cn1nnc2c1cccc2)C,645408,0
1645,O(CC)c1ccccc1C(=O)NC1CCN(CC1)Cc1nnnn1C1CCCC1,650091,0
1646,s1c2n(nc(c2cc1-c1nnc(SCC(=O)N)n1CC)C)-c1ccccc1,650627,0
1647,S(=O)(=O)(N1CCC(CC1)C(=O)N1CCCc2c1cccc2)Cc1ccccc1,647197,0
1648,Clc1n(nc(C)c1C1C(C(OCC)=O)=C(OC(N)=C1C#N)C)-c1ccccc1,646623,0
1649,O=C1N(C)C(=O)N(c2nc(n(c12)CC(OCC)=O)CN(Cc1ccccc1)C)C,649007,0
1650,S(CC(=O)c1cc2OCCOc2cc1)c1nnc(n1CCCC)-c1occc1,646139,0
1651,S(CC(=O)c1cc(OC)ccc1)c1nnc(n1CC1OCCC1)-c1occc1,650156,0
1652,s1cccc1-c1nc(on1)C1CCCN(C1)C(=O)c1cc(OC)c(OC)cc1,644887,0
1653,S(CC(=O)NCCc1ccccc1)c1nnnn1-c1cc(OC)ccc1OC,649518,0
1654,s1c2cc(OCC)ccc2nc1NC(=O)CSc1nc2cccnc2n1C,652434,0
1655,S(Cc1cc(ccc1OC)C(OC)=O)c1oc(nn1)COc1cc(ccc1)C,649574,0
1656,s1c2cc(n(c2cc1C)CC(=O)Nc1cc2OCCOc2cc1)C(OCC)=O,646127,0
1657,O(C)c1ccccc1C(=O)N1CCN(CC1)c1nc2cc(C)c(cc2cc1C#N)C,649452,0
1658,O=C(N1CCN(CC1)c1ccc(NC(=O)c2cccnc2)cc1)c1ccc(cc1)C,650105,0
1659,O1CCOCCOCCOc2cc([N+](=O)[O-])ccc2OCCOCCOCC1,602197,0
1660,S(CC(=O)NCC(OCC)=O)c1ncnc2n(ncc12)-c1ccc(OC)cc1,645541,0
1661,S(=O)(CC(=O)Nc1ccc(cc1)C)CC(=O)NCCCN(C)c1ccccc1,646069,0
1662,O1c2c(N(CC(=O)NCCCN3C(CCCC3C)C)C(=O)C1C(C)C)cccc2,651255,0
1663,o1c(C)c(cc1C(OC)=O)COc1cc2c(oc(C)c2C(OCCOC)=O)cc1,648323,0
1664,FC(F)(F)c1ccc(NC(=O)NC2CCN(CC2)CC(=O)NCCOC)cc1,649515,0
1665,S(C(C(OCC)=O)C)c1nc2N(C)C(=O)NC(=O)c2n1CCc1ccccc1,646702,0
1666,S(C(C(OC)=O)C)c1nc2N(C)C(=O)NC(=O)c2n1CCCc1ccccc1,645499,0
1667,S(CC(OCc1ccccc1)=O)c1nc2N(C)C(=O)N(C)C(=O)c2n1CCC,650033,0
1668,s1ccnc1NC(=O)CSc1nnc(n1C)-c1ccc(NC(=O)CC)cc1,646718,0
1669,s1cccc1-c1nnc(SCC(=O)N2c3c(cc(F)cc3)CCC2C)n1C,648938,0
1670,S(=O)(=O)(NC1CCCC1)c1ccc(S(=O)(=O)NCC(=O)C(C)(C)C)cc1,647797,0
1671,S(C1=C(Sc2ccc(cc2)C)C(=O)c2c(cccc2)C1=O)c1ccc(cc1)C,312601,0
1672,FC(F)(F)c1ccc(NC(=O)N2CCN(CC2)c2nc3c(n2C)cccc3)cc1,651763,0
1673,S(=O)(=O)(NCCc1cc2OCOc2cc1)c1cc(OC)c(-n2nnnc2)cc1,646664,0
1674,O(C(C)C)c1ccc(cc1OC)C1C2C(=CCN(C2)C)C(C#N)=C(N)C1(C#N)C#N,650713,0
1675,O=C1NC(=O)N(c2nc(n(c12)CCCc1ccccc1)N(Cc1ccccc1)C)C,648901,0
1676,s1cccc1C(=O)Nc1ccccc1-c1nn(nn1)CC(=O)Nc1ccccc1,646707,0
1677,S(C(C)C)c1nc2N(C)C(=O)NC(=O)c2n1CC(O)COc1ccccc1C,646641,0
1678,S(CC(=O)Nc1ccccc1N1CCOCC1)c1nc2c(cc1C#N)cccc2,648877,0
1679,[I-].O=C1N(CCC[N+](C)(C)C)C(=O)C2C1C(C=C(C2)C)C,646692,0
1680,O=C(Nc1cc([N+](=O)[O-])ccc1)c1cc(ccc1)C(=O)Nc1cc([N+](=O)[O-])ccc1,306548,0
1681,O(CC)c1ccc(NC(=O)Cn2nc(nn2)-c2ccccc2NC(=O)C2CC2)cc1,650575,0
1682,O1CCOc2c1cc(NC(=O)C1CCN(CC1)c1nnnn1-c1ccccc1)cc2,644879,0
1683,S(=O)(=O)(N1CCCN(CC1)c1nc2cc(ccc2cc1C#N)C)c1ccccc1,651264,0
1684,Clc1sc(nc1S(=O)(=O)c1ccc(cc1)C)NC1CCS(=O)(=O)C1,647730,0
1685,O1CCN(CC1)c1ccccc1NC(=O)Cn1nc(nn1)-c1ccc(N(C)C)cc1,646660,0
1686,s1cccc1CNC(=O)CSc1nc2N(C)C(=O)N(C)C(=O)c2n1CCC,647239,0
1687,s1cccc1C(N(Cc1ccccc1)Cc1occc1)c1nnnn1C(C)(C)C,646725,0
1688,s1cccc1C(N1CCC(CC1)Cc1ccccc1)c1nnnn1C1CCCC1,651241,0
1689,Clc1cc2cc(oc2cc1)C(=O)c1sc(Nc2cc(ccc2)C)c(C#N)c1N,328928,0
1690,Fc1ccccc1C(=O)NC1CCN(CC1)Cc1nnnn1CCc1ccccc1,645546,0
1691,S(c1nc2N(C)C(=O)NC(=O)c2n1CCCc1ccccc1)c1nc(ccn1)C,647242,0
1692,S(CC(=O)Nc1ccccc1OC)c1nnc(n1C)Cn1c2c(nc1)cccc2,652348,0
1693,O(C)c1ccccc1NC(=O)N(CC1=Cc2cc(ccc2NC1=O)C)CCN(C)C,649457,0
1694,Fc1ccc(cc1)Cn1nnnc1C(N1CCC(CC1)C)c1ccc(N(C)C)cc1,647235,0
1695,O(C)c1cc2c(N=C(N(NC(=O)COc3ccccc3)C2=O)C2CCC2)cc1OC,649017,0
1696,S(=O)(=O)(Nc1c2c3c(ccc2)C(=O)N(c3cc1)CC)c1ccc(NC(=O)C)cc1,644925,0
1697,S(Cc1oc(nn1)-c1ccccc1)c1nnc(n1C)-c1cc(OC)c(OC)cc1,647719,0
1698,O1CCOc2c1cc(NC(=O)C1(NC(=O)NCc3ccccc3)CCCCC1)cc2,646675,0
1699,s1c(nnc1NC(=O)CN1CCN(CC1)c1cc(OC)ccc1)-c1ccccc1,645405,0
1700,O1CCOc2c1cc(cc2)C(=O)Cn1nc(nn1)-c1cc(OCC)c(OCC)cc1,650134,0
1701,O=C1Nc2cc(ccc2C=C1C1C(C(OCC)=O)=C(NC(C)=C1C(OCC)=O)C)C,646662,0
1702,O(C)c1cc(ccc1NC(=O)NC1CC1)-c1cc(OC)c(NC(=O)NC2CC2)cc1,334739,0
1703,o1cccc1CN(C(=O)C1(N2C(=NC(=O)C1)C=CC=C2)C)CC(=O)NC1CCCC1,648983,0
1704,S(CC(=O)N(CC(OCC)=O)c1ccccc1)c1nnc(n1-c1ccccc1)C,648357,0
1705,S(CC(=O)N1CCCc2c1cccc2)c1oc(nn1)CNc1ccc(OC)cc1,648875,0
1706,O=C1N(C)C(=O)N(c2nc(n(c12)CCCc1ccccc1)CN1CCN(CC1)C)C,646648,0
1707,S(CC(=O)Nc1c(cccc1C)CC)c1nc2c(n1CC(=O)N(C)C)cccc2,648344,0
1708,S(CCN1CCOCC1)c1nnc(n1-c1ccc(cc1)C)-c1ccccc1OC,647244,0
1709,Clc1cc(NC(=O)CS(=O)CC(=O)Nc2ccc(OC)cc2)c(OC)cc1,650645,0
